index_pairs,description_pairs,cosine_similarity_score
"(366, 354)","('watermast wader reg blackberri barbwir basaltth fact ask lot wader import keep us dri sort abus new version watermast wader accomplish number front first proprietari waterproofbreath polyest microfib fabric packag hno hydrostorm barrier quantit punctur resist competit wet wet whether come insid use lighter breathabl fabric top tougher version final overlook innov intern suspens system make easier ever uhreliev without take jacket vest someth consid drive rainstorm add incred dri durabl lightweight pair wader word watermast field repair kit includ detail polyest microfib shell proprietari waterproofbreath hno hydrostorm barrier delug dwr durabl water repel finish insid zipper main pocket piggyback mesh pocket intern keytool loop flip quick access uniqu waistmount suspend allow easi convers chest waist height tpu post slot design front back suspend offer secur wade deep roll waist high comfort anatom curv knee modifi yjoint crotch insid leg seam posit away wear zone specif design left right leg booti builtin heavyweight reinforc fabric gravel guard abras resist scuff zone gripper elast gravel guard cuff conceal stainless steel lock boot hook secur cuff boot avoid line catch stretch wade belt quickreleas duraflex stealthv buckl provid smooth function easi adjust fit field repair kit includ fabric upper layer oz polyest microfib twill shell proprietari waterproof breathabl hno hydrostorm barrier delug dwr durabl water repel finish lower torso leg layer oz polyest microfib reinforc fabric proprietari hno hydrostorm barrier delug dwr finish gravel guard oz polyest microfib delug dwr finish booti mm neopren abrasionresist fabric sole weight g oz made china', 'watermast wader king blackberri barbwir basaltth fact ask lot wader import keep us dri sort abus new version watermast wader accomplish number front first proprietari waterproofbreath polyest microfib fabric packag hno hydrostorm barrier quantit punctur resist competit wet wet whether come insid use lighter breathabl fabric top tougher version final overlook innov intern suspens system make easier ever uhreliev without take jacket vest someth consid drive rainstorm add incred dri durabl lightweight pair wader word watermast field repair kit includ detail polyest microfib shell proprietari waterproofbreath hno hydrostorm barrier delug dwr durabl water repel finish insid zipper main pocket piggyback mesh pocket intern keytool loop flip quick access uniqu waistmount suspend allow easi convers chest waist height tpu post slot design front back suspend offer secur wade deep roll waist high comfort anatom curv knee modifi yjoint crotch insid leg seam posit away wear zone specif design left right leg booti builtin heavyweight reinforc fabric gravel guard abras resist scuff zone gripper elast gravel guard cuff conceal stainless steel lock boot hook secur cuff boot avoid line catch stretch wade belt quickreleas duraflex stealthv buckl provid smooth function easi adjust fit field repair kit includ fabric upper layer oz polyest microfib twill shell proprietari waterproof breathabl hno hydrostorm barrier delug dwr durabl water repel finish lower torso leg layer oz polyest microfib reinforc fabric proprietari hno hydrostorm barrier delug dwr finish gravel guard oz polyest microfib delug dwr finish booti mm neopren abrasionresist fabric sole weight g oz made china')",0.9901533484158256
"(369, 368)","('stand short theyv around plus year reenvis reincarn tweak tinker constant improv yet chang stay standup short made rug oz organ cotton thwart climb abus tendenc hardwork canva soften person age doubl fabric seat increas durabl form two rear pocket setin pocket hold wallet inseam size garmentwash soft minim shrinkag recycl common thread recycl program detail durabl organ cotton canva soften person age doubl seat abras resist rough terrain zip fli button closur quartertop front pocket hookandloop back pocket separ inset hookandloop secur pocket fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand', 'stand short theyv around plus year reenvis reincarn tweak tinker constant improv yet chang stay standup short made rug oz organ cotton thwart climb abus tendenc hardwork canva soften person age doubl fabric seat increas durabl form two rear pocket setin pocket hold wallet inseam size garmentwash soft minim shrinkag recycl common thread recycl program detail durabl organ cotton canva soften person age doubl seat abras resist rough terrain zip fli button closur quartertop front pocket hookandloop back pocket separ inset hookandloop secur pocket fabric oz organ cotton canva recycl common thread recycl program weight g oz made thailand')",1.0000000000000004
"(377, 262)","('r fullzip jkt stretch breath wick warm wonder mani serious trail mountain athlet use abus r fullzip front make even versatil midlay winter lightweight jacket earli spring morn alpin summer even highlow interior grid polyest enhanc compress airflow insul dri time jersey microfib face allow smooth layer two zipper handwarm pocket sit har line gluedin seam intern mesh pocket bag recycl common thread recycl program detail versatil r fleec provid excel stretch warmth wick breathabl varieti temperatur highlow interior gridstructur enhanc compress airflow dri time jersey microfib face allow nonbind layer centerfront zipper handwarm pocket fabric r oz polartec power dri polyest recycl spandex recycl common thread recycl program weight g oz made colombia', 'r fullzip jkt stretch breath wick warm wonder mani serious trail mountain athlet use abus r even versatil fullzip front make easier use everyth midlay winter lightweight jacket earli spring morn alpin summer even highlow interior grid polyest enhanc compress airflow insul dri time jersey microfib face allow smooth layer two zipper handwarm pocket sit har line gluedin seam intern mesh pocket bag recycl common thread recycl program detail versatil r fleec provid excel stretch warmth wick breathabl varieti temperatur highlow interior gridstructur enhanc compress airflow dri time jersey microfib face allow nonbind layer centerfront zipper handwarm pocket fabric r oz polartec power dri polyest recycl spandex recycl common thread recycl program weight g oz made colombia')",0.9815580650074441
"(379, 81)","('lw r jkt high deck warbonnet peak immacul wind river mountain name rang quick make sens windproof stretchi lightweight r jacket protect warm polartec windbloc lamin sandwich lownap polyest microfleec face highlow grid polyest interior unlamin r underarm panel recycl polyest enhanc breathabl mobil neck gasket seal element seamless shoulder allow packwear comfort three extern pocket handwarm stay clear har one intern dropin pocket drawcord hem recycl common thread recycl program detail lightweight durabl lownap microfleec face fullstretch polartec windbloc lamin r interiorgrid construct speed wick nonlamin r fabric arm enhanc mobil breathabl drawcord collar supplex stand protect chin flap comfort seamless shoulder comfort pack pocket two handwarm one chest two intern dropin drawcord hem fabric lightweight r shell oz polartec windbloc polyest microfleec lamin r polartec power dri polyest r panel oz polartec power dri polyest recycl spandex recycl common thread recycl program weight g oz made colombia', 'lw r jkt high deck warbonnet peak immacul wind river mountain name rang quick make sens windproof stretchi lightweight r jacket protect warm polartec windbloc lamin sandwich lownap polyest microfleec face highlow grid polyest interior unlamin r underarm panel recycl polyest enhanc breathabl mobil neck gasket seal element seamless shoulder allow packwear comfort three extern pocket handwarm stay clear har two intern dropin pocket drawcord hem recycl common thread recycl program detail lightweight durabl lownap microfleec face fullstretch polartec windbloc lamin r interiorgrid construct speed wick nonlamin r fabric made recycl polyest arm enhanc mobil breathabl drawcord collar supplex stand protect chin flap comfort seamless shoulder comfort pack pocket zipper chest zipper handwarm place harnesslin two intern dropin drawcord waist fabric lightweight r shell oz polartec windbloc polyest microfleec lamin r polartec power dri polyest r panel oz polartec power dri polyest recycl spandex recycl common thread recycl program weight g oz made colombia')",0.9735703776436888
"(380, 210)","('r jkt modern mountain stapl adapt r jacket serv standalon outer layer your go superb insul layer shell stretchi polyest knit use variablelength fiber optim insul compress afford outstand breathabl warmth moisturemanag minim weight stretchi r fabric made recycl polyest insid collar cuff enhanc skin comfort pliabl r bodi fabric mean youll move easili easytous front zipper gluedin zipper pocket one chest two handwarm forwardset shoulder seam packwear comfort recycl common thread recycl program detail high technic r fabric light stretchi compress great breathabl insul long fiber altern dens support short fiber optim insul reduc bulk direct knit wick moistur speed dri time inner collar line r fabric made recycl polyest nexttoskin comfort collar protect chin flap line r fabric made recycl polyest nexttoskin comfort lowbulk r fabric cuff pocket one chest zipper handwarm zipper weld reinforc supplex snagfre oper shoulder seam set forward packwear comfort fabric r shell oz polartec thermal pro polyest recycl fleec r panel oz polartec power dri polyest recycl spandex recycl common thread recycl program weight g oz made colombia', 'r jkt modern mountain stapl adapt r jacket serv standalon outer layer your go superb insul layer shell stretchi polyest knit use variablelength fiber optim insul compress afford outstand breathabl warmth moisturemanag minim weight stretchi r fabric made recycl polyest insid collar cuff enhanc skin comfort pliabl r bodi fabric mean youll move easili easytous front zipper gluedin zipper pocket one chest two handwarm forwardset shoulder seam packwear comfort recycl common thread recycl program detail high technic r fabric light stretchi compress great breathabl insul long fiber altern dens support short fiber optim insul reduc bulk direct knit wick moistur speed dri time collar chin flap line r fabric made recycl polyest nexttoskin comfort lowbulk r fabric cuff pocket zipper handwarm one chest weld trim supplex reduc snag shoulder seam set forward packwear comfort fabric r shell oz polartec thermal pro polyest recycl fleec r panel oz polartec power dri polyest recycl spandex recycl common thread recycl program weight g oz made colombia')",0.9405662820390822
"(381, 211)","('rain shadow jkt stay insid isnt way stay dri enjoy trail condit fulli seamseal waterproofbreath protect rain shadow made packabl lightweight tearresist layer nylon fabric waterproofbreath hno barrier delug dwr durabl water repel finish insid rais pattern diffus channel moistur away skin aid hasslefre layer enhanc longterm durabl updat microfleec line neck chin waterproof handwarm pocket longer meshlin zipper garag extern zipper waterresist without storm flap also featur rolldown wayadjust helmetcompat hood way centerfront zipper selffabr cuff tab drawcord hem detail layer tearresist fabric waterproofbreath hno barrier delug dwr durabl water repel finish high engin interior surfac textur channel moistur away skin protect waterproof barrier abras slide easili layer rolldown wayadjust hood lamin visor improv hood structur visibl poor condit microfleecelin neck chin comfort enhanc protect barrier exterior zipper center front handwarm pocket pit zip waterresist coat keep dri without extra storm flap hookandloop closur waterproof handwarm pocket without mesh line updat custom zipper pull lowprofil lamin selffabr cuff tab drawcord hem fabric layer oz nylon waterproofbreath hno barrier delug dwr finish weight g oz made vietnam', 'rain shadow jkt stay insid isnt way stay dri enjoy trail condit fulli seamseal waterproofbreath protect rain shadow made packabl lightweight tearresist layer nylon fabric waterproofbreath hno barrier delug dwr durabl water repel finish insid rais pattern diffus channel moistur away skin aid hasslefre layer enhanc longterm durabl updat microfleec line neck chin waterproof handwarm pocket longer meshlin zipper garag extern zipper waterresist without storm flap also featur rolldown wayadjust helmetcompat hood way centerfront zipper selffabr cuff tab drawcord hem detail layer tearresist fabric waterproofbreath hno barrier delug dwr durabl water repel finish high engin interior surfac textur channel moistur away skin protect waterproof barrier abras slide easili layer rolldown wayadjust hood lamin visor improv hood structur visibl poor condit zipper centerfront handwarm pocket pit zip featur water resist coat keep dri without extra storm flap hookandloop closur microfleecelin neck chin comfort enhanc protect barrier waterproof handwarm pocket without mesh line updat custom zipper pull fabric layer oz nylon waterproofbreath hno barrier delug dwr finish weight g oz made vietnam')",0.978728130746516
"(383, 378)","('lw guid pant backcountri version immens popular simpl guid lightweight guid pant combin ski alpin climb featur lightweight freemov high breathabl way stretchwoven fabric resist moistur provid mountainworthi durabl fit allow springweight underlay brisk alpin start gusset crotch reinforc articul knee allow unrestrain mobil zipper gusset cuff adjust various boot girth snap closur featur tiedown loop well cramponski edg scuff guard way zip fli belt loop pocket two hand one gluedon right thigh close lasercut gluedin zipper recycl common thread recycl program detail lightweight way stretchwoven polyest doubl weav dwr durabl water repel finish gusset crotch separ zip waist pullon belt loop way zip fli pocket two zipper handwarm one zipper thigh right gluedon thigh zipper hand thigh laser cut glu reinforc knee resist abras articul knee cramponskiedg scuff guard zipper snap gusset full gripper elast tiedown loop ankl cuff fabric oz allrecycl polyest spandex doubl weav delug dwr durabl water repel finish recycl common thread recycl program weight g oz made thailand', 'lw guid pant backcountri version immens popular simpl guid lightweight guid pant combin ski alpin climb featur lightweight freemov high breathabl way stretchwoven fabric resist moistur provid mountainworthi durabl fit allow springweight underlay brisk alpin start reinforc articul knee enhanc mobil zipper gusset cuff adjust various boot girth snap closur featur tiedown loop well cramponski edg scuff guard zipper fli belt loop pocket two hand one gluedon right thigh close lasercut gluedin zipper recycl common thread recycl program detail lightweight way stretchwoven polyest doubl weav dwr durabl water repel finish separ zip waist pullon belt loop partial elastic waistband zip fli pocket two zipper hand one zipper thigh right gluedon thigh hand thigh zip lasercut glu reinforc knee resist abras articul knee cramponskiedg scuff guard zipper snap gusset full gripper elast tiedown loop ankl cuff fabric oz allrecycl polyest spandex doubl weav delug dwr durabl water repel finish recycl common thread recycl program weight g oz made thailand')",0.9383782759724862
"(385, 266)","('storm light jkt emerg classic inspir origin storm jacket hold true timeless trait waterproof breathabl comfort built warmweath use engin recycl end day storm light keep dri motion lowland trek highmountain pass full waterproofbreath protect combin hang mesh taffeta liner soft pliabl comfort feel storm flap cover pit zip three extern zipper pocket centerfront way zipper detail includ soft chamoi chin guard wayadjust hood roll microfleecelin collar intern dropin pocket drawcord hem cuff secur selffabr tab recycl common thread recycl detail layer polyest fabric waterproofbreath hno barrier hang meshandtaffeta liner greater comfort wayadjust stowabl hood soft chamoi chin guard storm flap centerfront zipper pit zip extern pocket zipper pocket one extern left chest two handwarm one intern dropin cuff secur selffabr tab drawcord hem fabric shell layer denier oz polyest lamin waterproof breathabl hno barrier delug dwr durabl water repel finish shell line oz allrecycl polyest mesh hood line oz denier allrecycl polyest taffeta collar line chin flap oz polyest brushedjersey recycl common thread recycl program weight g oz made china', 'storm light jkt emerg classic inspir origin storm jacket hold true timeless trait waterproof breathabl comfort built warmweath use engin recycl end day storm light keep dri motion lowland trek highmountain pass full waterproofbreath protect combin hang mesh taffeta liner soft pliabl comfort feel storm flap cover pit zip three extern zipper pocket centerfront way zipper detail includ soft chamoi chin guard wayadjust hood roll microfleecelin collar intern dropin pocket drawcord hem cuff secur selffabr tab recycl common thread recycl program detail layer polyest fabric waterproofbreath hno barrier hang meshandtaffeta liner greater comfort wayadjust stowabl hood soft chamoi chin guard storm flap centerfront zipper pit zip extern pocket zipper pocket two handwarm storm flap one forearm pocket one intern dropin cuff secur selffabr tab drawcord hem fabric shell layer denier oz polyest lamin waterproofbreath hno barrier delug dwr durabl water repel finish shell line oz allrecycl polyest mesh hood line oz denier allrecycl polyest taffeta collar line chin flap oz polyest brush jersey recycl common thread recycl program weight g oz made china')",0.9559252258898838
"(386, 267)","('stretch ascent jkt simpl stretchi lightweight waterproof made alpin climb realiti includ sidewaysblow sleet stretch ascent jacket provid full stormproof protect extraordinari breathabl stretchwoven polyest recycl waterproofbreath barrier combin pliabl layer fabric packag enabl limber move rolldown helmetcompat hood adjust three way easytous singlepul system waterresist coat centerfront zipper remain easi open close waterresist extern pocket zipper zipper garag third pocket intern dropin cuff secur selffabr tab hem drawcord rout pocket hood structur visor improv visibl poor condit recycl common thread recycl program detail hno waterproofbreath layer stretchwoven shell helmet compat rolldown singlepul way adjust hood lamin visor front zipper offer extrem water resist easi zip pocket two puzipp handwarm zipper garag one intern dropin cuff secur selffabr hookandloop cuff closur hem drawcord rout pocket fabric layer denier oz allrecycl stretchwoven polyest waterproofbreath hno barrier delug dwr durabl water repel finish recycl common thread recycl program weight g oz made vietnam', 'stretch ascent jkt simpl stretchi lightweight waterproof made alpin climb realiti includ sidewaysblow sleet stretch ascent jacket provid full stormproof protect extraordinari breathabl stretchwoven polyest recycl waterproofbreath barrier combin pliabl layer fabric packag enabl limber move rolldown helmetcompat hood adjust three way easytous singlepul system waterresist coat centerfront zipper remain easi open close waterresist extern pocket zipper zipper garag third pocket intern dropin cuff secur selffabr tab hem drawcord rout pocket hood structur visor improv visibl poor condit recycl common thread recycl program detail waterproofbreath hno layer stretchwoven shell helmetcompat rolldown singlepul wayadjust hood lamin visor front zipper offer extrem water resist easi zip pocket two pucoat zipper handwarm zipper garag one intern dropin cuff secur selffabr hookandloop cuff closur hem drawcord rout pocket fabric layer denier oz allrecycl stretchwoven polyest waterproofbreath hno barrier delug dwr durabl water repel finish recycl common thread recycl program weight g oz made vietnam')",0.9398220374085497
"(389, 107)","('reg fit organ ctn jeansshort organ cotton denim obsess detail make right jean occas rug yet soft oz organ cotton denim break right featur zip fli button closur pocketjean style avail two distinct wash three inseam length short regular long even though theyll look best five year wear well still take back recycl common thread recycl program detail oz durabl yet soft organ cotton denim buttonclosur zip fli pocket jean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico', 'reg fit organ ctn jeanslong organ cotton denim obsess detail make right jean occas rug yet soft oz organ cotton denim break right featur zip fli button closur pocketjean style avail two distinct wash three inseam length short regular long even though theyll look best five year wear well still take back recycl common thread recycl program detail oz durabl yet soft organ cotton denim buttonclosur zip fli pocket jean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico')",0.949697263663344
"(389, 108)","('reg fit organ ctn jeansshort organ cotton denim obsess detail make right jean occas rug yet soft oz organ cotton denim break right featur zip fli button closur pocketjean style avail two distinct wash three inseam length short regular long even though theyll look best five year wear well still take back recycl common thread recycl program detail oz durabl yet soft organ cotton denim buttonclosur zip fli pocket jean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico', 'reg fit organ ctn jeansreg organ cotton denim obsess detail make right jean occas rug yet soft oz organ cotton denim break right featur zip fli button closur pocketjean style avail two distinct wash three inseam length short regular long even though theyll look best five year wear well still take back recycl common thread recycl program detail oz durabl yet soft organ cotton denim buttonclosur zip fli pocket jean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico')",0.949697263663344
"(390, 109)","('relax fit organ ctn jeanslong everyday goto rare wash favorit relax fit organ cotton pocket jean built long life cut comfort mobil clean classic style worn almost anyth robust oz organ cotton denim break right zip fli avail three inseam length short regular long recycl common thread recycl program detail durabl organ cotton denim buttonclosur zip fli pocketjean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico', 'relax fit organ ctn jeansshor everyday goto rare wash favorit relax fit organ cotton pocket jean built long life cut comfort mobil clean classic style worn almost anyth robust oz organ cotton denim break right zip fli avail three inseam length short regular long recycl common thread recycl program detail durabl organ cotton denim buttonclosur zip fli pocketjean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico')",0.9410070405992103
"(391, 109)","('relax fit organ ctn jeansreg everyday goto rare wash favorit relax fit organ cotton pocket jean built long life cut comfort mobil clean classic style worn almost anyth robust oz organ cotton denim break right zip fli avail three inseam length short regular long recycl common thread recycl program detail durabl organ cotton denim buttonclosur zip fli pocketjean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico', 'relax fit organ ctn jeansshor everyday goto rare wash favorit relax fit organ cotton pocket jean built long life cut comfort mobil clean classic style worn almost anyth robust oz organ cotton denim break right zip fli avail three inseam length short regular long recycl common thread recycl program detail durabl organ cotton denim buttonclosur zip fli pocketjean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico')",0.9410070405992103
"(391, 390)","('relax fit organ ctn jeansreg everyday goto rare wash favorit relax fit organ cotton pocket jean built long life cut comfort mobil clean classic style worn almost anyth robust oz organ cotton denim break right zip fli avail three inseam length short regular long recycl common thread recycl program detail durabl organ cotton denim buttonclosur zip fli pocketjean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico', 'relax fit organ ctn jeanslong everyday goto rare wash favorit relax fit organ cotton pocket jean built long life cut comfort mobil clean classic style worn almost anyth robust oz organ cotton denim break right zip fli avail three inseam length short regular long recycl common thread recycl program detail durabl organ cotton denim buttonclosur zip fli pocketjean style inseam fabric oz organ cotton denim recycl common thread recycl program weight g oz made mexico')",0.9445715999036446
"(404, 292)","('houdini fullzip jkt see dont like sun blusteri day ultralight ultrapack houdini shed fickl weather disappear sky clear also breathabl enough keep crank next squall textur tripleripstop nylon fabric prove surpris tough delug dwr durabl water repel finish ward flurri six pitch deck lowervolum hood snug around face head threedimension singlepul system jacket stuff chest pocket secur zipper closur burlystrong carabin clipin loop drawcord hem detail high breathabl incred light textur softshel fabric strong tripl ripstop pattern subtl slight transpar appear delug dwr durabl water repel finish dwrcoat centerfront zipper zipper exterior chest pocket doubl stuff sack reinforc carabin clip loop hood open fieldofvis adjust one pull may worn baselay light midlay fabric oz denier nylon ripstop delug dwr finish recycl common thread recycl program weight g oz made china', 'houdini fullzip jkt see dont like sun blusteri day ultralight ultrapack houdini shed fickl weather disappear sky clear yet breathabl enough keep crank next squall textur tripleripstop nylon fabric prove surpris tough delug dwr durabl water repel finish ward flurri six pitch deck lowervolum hood snug around face head threedimension singlepul system jacket stuff outoftheway pocket secur zipper closur burlystrong carabin clipin loop drawcord hem detail high breathabl incred light textur softshel fabric strong tripl ripstop pattern subtl slight transpar appear delug dwr durabl water repel finish dwrcoat centerfront zipper zipper exterior chest pocket doubl stuff sack reinforc carabin clip loop hood open fieldofvis adjust one pull elast cuff drawcord hem may worn baselay light midlay reflect heattransf logo fabric oz denier nylon ripstop delug dwr finish recycl common thread recycl program weight g oz made china')",0.9668453528038509
"(405, 265)","('merino bottom stopandgo pace like alpin climb backcountri ride leav shiver lightweight bottom help stay dri warm versatil merino layer activ lifestyl warm cool weather merino made merino wool spun around allrecycl polyest core luxuri hand improv dri time endur strength inher soft comfort merino natur resist odor move moistur away skin regul bodi temperatur stretch detail includ brushedelast waistband offset inseam function fli slowwash merino nexttoskin soft machinewash cold lay flat dri recycl common thread recycl program detail slowwash merino wool resist odor natur insul even wet durabl stretch provid superior perform soft microngaug yarn jerseyknit construct luxuri hand allrecycl polyest core wick moistur wool next skin control odor brush elast waistband offset inseam prevent irrit function fli machinewash cold lay flat dri fabric oz g chlorinefre merino wool allrecycl polyest recycl common thread recycl program weight g oz made usa', 'merino bottom thank dri warm forward progress stopandgo lightweight bottom made activ lifestyl warm cool weather versatil merino layer merino made merino wool spun around allrecycl polyest core luxuri hand improv dri time endur strength inher soft comfort merino natur resist odor move moistur away skin regul bodi temperatur stretch brushedelast waistband offset inseam stay skinfriend throughout full day activ use slowwash merino nexttoskin soft machinewash cold lay flat dri recycl common thread recycl program detail slowwash merino wool resist odor natur insul even wet durabl stretch provid superior perform soft microngaug yarn jerseyknit construct luxuri hand allrecycl polyest core wick moistur wool next skin control odor brush elast waistband offset inseam nexttoskin comfort machinewash cold lay flat dri fabric oz g chlorinefre merino wool allrecycl polyest recycl common thread recycl program weight g oz made usa')",0.791415609725848
"(406, 89)","('merino crew soft longsleev tee work sweat bike work catch boulder session afternoon still peopl want near pub inher soft comfort merino natur resist odor move moistur away skin regul bodi temperatur stretch made versatil merino layer activ lifestyl warm cool weather lightweight pullov featur merino wool spun around allrecycl polyest core luxuri hand improv dri time endur strength raglansleev design offset side seam smooth beneath pack strap slowwash merino nexttoskin soft machinewash cold lay flat dri recycl common thread recycl program detail slowwash merino wool resist odor natur insul even wet durabl stretch provid superior perform soft microngaug yarn jerseyknit construct luxuri hand allrecycl polyest core wick moistur wool next skin control odor selffabr collar band comfort without bind raglan sleev seam wont chafe beneath pack strap side seam offset elimin irrit machinewash cold lay flat dri fabric oz g chlorinefre merino wool allrecycl polyest recycl common thread recycl program weight g oz made usa', 'merino tshirt stay calm collect amid frenzi namch bazaar versatil layer design activ lifestyl warm cool weather merino made merino wool wrap around allrecycl polyest core luxuri hand improv dri time endur strength inher soft comfort merino natur resist odor move moistur away skin regul bodi temperatur stretch featur includ raglan sleev offset side seam wont chafe beneath pack strap selffabr collar soft comfort overlock seam clean aesthet slowwash merino nexttoskin soft machinewash cold lay flat dri recycl common thread recycl program detail slowwash merino wool resist odor natur insul even wet durabl stretch provid superior perform soft microngaug yarn jerseyknit construct luxuri hand allrecycl polyest core wick moistur wool next skin control odor selffabr collar band comfort without bind raglan sleev seam wont chafe beneath pack strap side seam offset elimin irrit machinewash cold lay flat dri fabric oz g chlorinefre merino wool allrecycl polyest recycl common thread recycl program weight g oz made usa')",0.6801179944487307
"(415, 203)","('micro puff vest mani alpin shiverfest leav mumbl incoher sport thousandyard stare highloft vest offer coldweath saniti ultralight compress core warmth durabl highqual synthet insul trap heat even wet doubleripstop polyest shell block wind resist snow made allrecycl polyest content throughout pocket two handwarm one interior zipper chest doubl stuff sack carabin clipin loop detail ultralight waterresist windproof shell liner made allrecycl polyest insul superwarm ultracompress gram primaloft one outstand wetweath perform dri time pocket zipper handwarm one interior zipper selfstorag pocket fulllength zipper delug dwr durabl water repel finish back lowbulk wind flap drawcord hem fabric shell oz denier allrecycl polyest line oz denier allrecycl polyest dwr durabl water repel finish insul g primaloft one polyest recycl common thread recycl program weight g oz made thailand', 'micro puff vest mani alpin shiverfest leav mumbl incoher sport thousandyard stare highloft vest offer coldweath saniti ultralight compress core warmth durabl highqual synthet insul trap heat even wet doubleripstop polyest shell block wind resist snow made allrecycl polyest content throughout quilt side panel two invisiblezip handwarm pocket interior zipper chest pocket doubl stuff sack carabin clipin loop detail ultralight windproof shell liner made allrecycl polyest delug dwr durabl water repel finish insul superwarm ultracompress gram primaloft one outstand wetweath perform dri time pocket zipper handwarm one interior zipper selfstorag pocket fulllength front zipper delug dwr finish back lowbulk wind flap drawcord hem fabric shell oz denier allrecycl polyest line oz denier allrecycl polyest dwr durabl water repel finish insul g primaloft one polyest recycl common thread recycl program weight g oz made thailand')",0.9632221267614145
"(419, 112)","('riverwalk sticki high water slick bedrock cobbl like greas bowl ball riverwalk built reput demand wade condit great flexibl fast dri time light weight notch flex zone allow natur foot movement polypropylen insoleshank provid stabil dont let comfort fool tough boot serious wade detail synthet leather highfiltr polyest mesh recycl upper maximum support protect lace mold eva midsol rockstopp insoleshank stabil grip protect stonebruis extra comfort thank pad insol ankl support extra durabl high abrasionresist toe bumper stout reinforc toebox heel counter three resol choic felt sewn tungstencarbid stud sticki rubber size accommod neopren stockingfoot wader detail quickdri synthet leather comfort lightweight wade shoe highfiltr mesh keep sand silt drain quick compress mold eva midsol polypropylen insoleshank combin provid torsion rigid support protect stone bruis pad insol provid comfort arch support wide last accommod neopren foot wader insul sock pad ankl support cover protect lace loop speed lace hook top notch sculpt flex zone improv flexibl high abras resist toe bumper stout reinforc toebox heel counter sole design hold fin strap stickyrubb star tread pattern sole provid excel multidirect traction without mar stream rock outsol resol fabric highfiltr allrecycl polyest mesh synthet leather upper nylonspandex neopren tongu polypropylen insol board fulllength mold eva midsol weight g oz made china', 'riverwalk felt high water slick bedrock cobbl like greas bowl ball riverwalk built reput demand wade condit great flexibl fast dri time light weight notch flex zone allow natur foot movement polypropylen insoleshank provid stabil dont let comfort fool tough boot serious wade detail synthet leather highfiltr polyest mesh recycl upper maximum support protect lace mold eva midsol rockstopp insoleshank stabil grip protect stonebruis extra comfort thank pad insol ankl support extra durabl high abrasionresist toe bumper stout reinforc toebox heel counter three resol choic felt sewn tungstencarbid stud sticki rubber size accommod neopren stockingfoot wader detail quickdri synthet leather comfort lightweight wade shoe highfiltr mesh keep sand silt drain quick compress mold eva midsol polypropylen insoleshank combin provid rigid support protect stone bruis pad insol comfort arch support wide last accommod neopren foot wader insul sock pad ankl support cover protect lace loop speed lace hook top notch sculpt flex zone high abras resist toe bumper stout reinforc toebox heel counter sole design hold fin strap longwear sewnon polyest felt sole outsol resol fabric highfiltr allrecycl polyest mesh synthet leather upper nylonspandex neopren tongu polypropylen insol board fulllength mold eva midsol weight g oz made china')",0.9169635209884742
